Genome	B109_23_EFNP_N1 Relative Abundance (%)	B111F_22_EFNP_N1 Relative Abundance (%)	B11_23_RUNR Relative Abundance (%)	B120_23_EFNP_TC Relative Abundance (%)	B163F_22_EFNP_N1 Relative Abundance (%)	B184F_22_EFNP_BB Relative Abundance (%)	B18F_22_EFNP_N1 Relative Abundance (%)	B19_1_23_RUNR Relative Abundance (%)	B19_2_23_RUNR Relative Abundance (%)	B201_23_EFNP_BB Relative Abundance (%)	B2_1_23_RUNR Relative Abundance (%)	B218_23_EFNP_N96 Relative Abundance (%)	B220_23_EFNP_FF Relative Abundance (%)	B246F_22_EFNP_N1 Relative Abundance (%)	B250F_22_EFNP_CV Relative Abundance (%)	B29F_22_EFNP_BB Relative Abundance (%)	B31_23_EFNP_N31 Relative Abundance (%)	B328_23_EFNP_CC Relative Abundance (%)	B33_23_RUNR Relative Abundance (%)	B357_23_EFNP_TE Relative Abundance (%)	B361_23_EFNP_N88 Relative Abundance (%)	B362F_22_EFNP_WH Relative Abundance (%)	B363_23_EFNP_WH Relative Abundance (%)	B369F_22_EFNP_CV Relative Abundance (%)	B382_23_EFNP_CC Relative Abundance (%)	B39_23_RUNR Relative Abundance (%)	B407_23_EFNP_DW Relative Abundance (%)	B441_23_EFNP_RE Relative Abundance (%)	B458_23_EFNP_N1 Relative Abundance (%)	B461F_22_EFNP_BB Relative Abundance (%)	B462_23_EFNP_CV Relative Abundance (%)	B466F_22_EFNP_N1 Relative Abundance (%)	B478_23_EFNP_NB Relative Abundance (%)	B523F_22_EFNP_DW Relative Abundance (%)	B534F_22_EFNP_CC Relative Abundance (%)	B6_23_RUNR Relative Abundance (%)	B63_23_RUNR Relative Abundance (%)	B83F_22_EFNP_WH Relative Abundance (%)	EHI01172 Relative Abundance (%)	EHI01174 Relative Abundance (%)	EHI01175 Relative Abundance (%)	EHI01176 Relative Abundance (%)	EHI01177 Relative Abundance (%)	EHI01178 Relative Abundance (%)	EHI01179 Relative Abundance (%)	EHI01180 Relative Abundance (%)	EHI02781 Relative Abundance (%)	EHI02786 Relative Abundance (%)	EHI02790 Relative Abundance (%)	EHI02800 Relative Abundance (%)	EHI02805 Relative Abundance (%)	EHI02809 Relative Abundance (%)	EHI02814 Relative Abundance (%)	EHI02816 Relative Abundance (%)	EHI03094 Relative Abundance (%)	EHI03095 Relative Abundance (%)	EHI03096 Relative Abundance (%)	EHI03097 Relative Abundance (%)	EHI03098 Relative Abundance (%)	EHI03099 Relative Abundance (%)	EHI03100 Relative Abundance (%)	EHI03101 Relative Abundance (%)	EHI03102 Relative Abundance (%)	EHI03103 Relative Abundance (%)	EHI03104 Relative Abundance (%)	EHI03105 Relative Abundance (%)	EHI03106 Relative Abundance (%)	EHI03107 Relative Abundance (%)	EHI03108 Relative Abundance (%)	EHI03109 Relative Abundance (%)	EHI03269 Relative Abundance (%)	EHI03270 Relative Abundance (%)	EHI03273 Relative Abundance (%)	EHI03274 Relative Abundance (%)	EHI03277 Relative Abundance (%)	EHI03279 Relative Abundance (%)	EHI03282 Relative Abundance (%)	EHI03285 Relative Abundance (%)	EHI03286 Relative Abundance (%)	EHI03289 Relative Abundance (%)	EHI03290 Relative Abundance (%)	EHI03292 Relative Abundance (%)	EHI03293 Relative Abundance (%)	EHI03297 Relative Abundance (%)	FS1_1_23_RUNR Relative Abundance (%)	FS11F_22_EFNP_N1 Relative Abundance (%)	No_69_road_23_EFNP_N69 Relative Abundance (%)
EHA05415_bin.448	0.0010291309	0.0008281014	0.00077676965	0.0009863133	0.0024931922	0.0018030619	0.0018414811	0.001142837	0.000114261566	0.0014400411	0.0008604754	0.0010525744	0.0012960694	0.0019566286	0.0015892856	0.0033086424	0.001424454	0.001833045	0.001188837	0.00093310757	0.0014978368	0.0013658137	0.001972503	0.0010989937	0.0007793308	0.0030480863	0.0009915191	0.0017209466	0.0007240524	0.0015039986	0.0013628339	0.0030545325	0.00017474096	0.0017384567	0.0013452328	0.0013934292	0.0027203811	0.0025730478	0.0024753364	0.0017847408	0.0019167226	0.002218549	0.002504132	0.0018531457	0.0030805792	0.0018750501	0.21521921	0.19690773	0.18683653	0.23702809	0.21720085	0.25669459	0.18875125	0.21729365	0.00211469	0.0013895043	0.0013471595	0.0020259037	0.0018412103	0.0014353821	0.00255813	0.0014637487	0.21890354	0.20183384	0.19107817	0.24357013	0.22113067	0.26238504	0.18944107	0.22095032	0.0014881887	0.050968517	0.0017541993	0.25035068	0.0021257317	0.05818515	0.0013203071	0.0011886623	0.002855707	0.00168402	0.04986577	0.056945812	0.053857226	0.060952548	0.00057716365	0.0015458794	0.0009785391
EHA05415_bin.44	0.00092331646	0.00052693347	0.0000067553487	0.000040631236	0.00008312624	0.00012263932	0.00015033605	0.000012510892	0.000008353936	0.00012590304	0.000028287894	0.0003054826	0.00010960241	0.0004633284	0.000015534531	0.00047380326	0.0001606583	0.00009237624	0	0.00027702496	0.00007385237	0.00011345808	0.00001088855	0.000022138207	0.000061091945	0.000020620757	0.0002661512	0.00020812561	0.000109221444	0.0000847192	0.0008912854	0.00018541042	0	0.000354123	0.00032120524	0.000044072727	0.00013982528	0.000057102723	0.000011517503	0.00017553118	0.0009860978	0.00035595766	0.0011795677	0.00007196144	0.00017085786	0.000129267	0.022946872	0.018508833	0.008607513	0.011856266	0.03241871	0.011666967	0.0103549985	0.01851885	0.00004885688	0.00011407931	0.00096679473	0.00028311176	0.001021191	0.00004607563	0.00023185756	0.00020406958	0.022616565	0.018256001	0.00865687	0.011462431	0.031221403	0.01107986	0.010116976	0.017896745	0.00086040684	0.019399142	0.0011144946	0.016515141	0.0008251052	0.023050025	0.0001221427	0.000044095294	0.0004868483	0.00053233345	0.0191176	0.007859392	0.09163713	0.014896808	0.000009074417	0.00016366501	0.000038276165
EHA05415_bin.450	0.0011553223	0.0007557639	0.001084026	0.0035596339	0.0010344946	0.0022212556	0.0014564735	0.0026341218	0.0004674644	0.0012361322	0.0016642951	0.002005062	0.0031111836	0.0025919136	0.0014272294	0.0020352644	0.0021400973	0.0021054198	0.0045019984	0.0019544344	0.0024342856	0.0031706414	0.004098383	0.007826183	0.0025547207	0.005515849	0.001592135	0.0010821393	0.0017029826	0.001651618	0.004440186	0.0026508344	0.0003766805	0.0034004191	0.0017871646	0.0021941005	0.0017248121	0.0022417693	0.0025791044	0.0052590785	0.003352467	0.002594295	0.0046099834	0.0021044146	0.0037136779	0.003759595	6.7846255	6.9461055	6.6321964	7.639734	5.7477183	7.335711	6.9637	7.256848	0.0021246893	0.004283102	0.0031732635	0.002235085	0.004203578	0.0018239195	0.0034865276	0.003395687	6.791926	6.944811	6.6286473	7.654178	5.7255874	7.3218246	6.9499283	7.2454805	0.0028588658	2.787689	0.003517465	7.074953	0.0057287714	2.78402	0.003377899	0.0023434958	0.0032873547	0.0053434675	2.859892	2.6517444	5.7441955	2.980167	0.0011739605	0.0019881113	0.0047338847
EHA05415_bin.451	0.00034914046	0.0003948423	0.0003878285	0.0021285862	0.0026207038	0.007531004	0.0031811707	0.003325181	0.00034025995	0.0022237785	0.0013487372	0.0012296408	0.0030450616	0.0007481423	0.00050839625	0.0022752052	0.002465205	0.0013529838	0.0008798789	0.00076795876	0.00081434153	0.0012211739	0.0022197734	0.0030042538	0.00039559015	0.003169547	0.0012845807	0.0006904796	0.00087919005	0.00041622596	0.00037369676	0.00034627767	0.00011828351	0.00019825627	0.0003326558	0.001281825	0.0003888057	0.0019851953	0.055505335	0.034328263	0.022132235	0.043822538	0.02495531	0.013020509	0.017589316	0.04072203	0.1067009	0.08264984	0.09583317	0.1146814	0.07674685	0.10980874	0.12139913	0.09033836	0.04368155	0.026715372	0.018073004	0.03600887	0.021425955	0.010439037	0.013284001	0.03821196	0.10891877	0.0850443	0.09812167	0.11584382	0.077251196	0.11176492	0.12402414	0.0924926	0.034247983	0.041026294	0.007285477	0.11634271	0.0096533615	0.04619391	0.020141063	0.015092438	0.016276907	0.02681844	0.04058678	0.05020281	0.016512241	0.045624692	0.0003716676	0.0019541236	0.005920491
EHA05415_bin.452	0.0032725174	0.0016495578	0.0012477619	0.0022151778	0.0050888374	0.003601886	0.004954203	0.002599266	0.00024905993	0.006352077	0.0014280521	0.004158123	0.0030626918	0.0041141934	0.0040550707	0.0041115712	0.0038731997	0.0028074284	0.00400474	0.0022246959	0.003357406	0.005395156	0.0049077533	0.0026030978	0.0033349534	0.003984489	0.003086768	0.0052322615	0.0042015743	0.0027601856	0.0040721735	0.002542238	0.00029622955	0.0045410907	0.0026796076	0.003977064	0.003961112	0.005514161	0.002279524	0.0040151044	0.002961787	0.0031313375	0.0052065533	0.0036235454	0.0040462636	0.007846562	0.56516016	0.7689869	0.7215671	0.5871023	0.6691874	0.5064788	0.5364454	1.1357232	0.002014631	0.00308938	0.0022902554	0.0022835024	0.0043559545	0.0031150416	0.003931062	0.007505119	0.5767877	0.77171415	0.73213273	0.59712213	0.67004794	0.51480836	0.54369867	1.1406238	0.0034863115	0.2200322	0.0033071295	0.84056294	0.003277468	0.21294552	0.0059400313	0.002680463	0.004709301	0.0039500496	0.1987312	0.18540587	0.2926634	0.19069481	0.0010520851	0.0036432454	0.0022431056
EHA05415_bin.453	0.00050257123	0.00031752107	0.00011612658	0.00024805116	0.0005393952	0.00036503846	0.00074794894	0.00033821358	0.000063715124	0.0010515564	0.00012004477	0.00060764427	0.0005028588	0.00070948736	0.00057355064	0.000615244	0.0009344622	0.00040923565	0.00047972376	0.0002992574	0.00046079064	0.00067435246	0.0006236294	0.000119474455	0.0007002147	0.00043152052	0.0004135128	0.00075707526	0.0009878688	0.00055690046	0.0006478809	0.00016868186	0.000031428062	0.000821913	0.00042030698	0.00066821324	0.00032304827	0.00069784914	0.00020207977	0.00040149025	0.00031296798	0.00028481142	0.0004512822	0.00022273834	0.00027893615	0.00034049415	0.02540917	0.025171626	0.02904695	0.02719526	0.024820676	0.025948362	0.035696153	0.026262132	0.00016344132	0.00019934146	0.00019506832	0.00014911556	0.00032778774	0.000086444765	0.00016849606	0.00019942367	0.026850695	0.025878834	0.031056834	0.028401183	0.025092246	0.026187442	0.036247153	0.02702373	0.0001751412	0.01748127	0.00026928724	0.030902585	0.00015957713	0.019488594	0.00047273486	0.00023074848	0.00039866968	0.00022937091	0.017445486	0.014328537	0.020920267	0.018201087	0.00015817462	0.0005798761	0.00028462944
EHA05415_bin.455	0.00017926839	0.00006201936	0.000049373997	0.00006728755	0.00010066087	0.00014399235	0.00017350196	0.00011608754	0.00001072789	0.000270066	0.000058410467	0.0001815645	0.00013281542	0.00020607791	0.00013772698	0.0002234294	0.00013521311	0.00031782815	0.00022189981	0.00017120581	0.00018507443	0.000187853	0.000106874	0.000032701435	0.000111277855	0.000121238554	0.00016497432	0.0002329694	0.00024628342	0.00014178043	0.00020873349	0.00016482017	0.000022915709	0.00004600106	0.00019282333	0.00029423003	0.00019333482	0.00032004746	0.0006392283	0.00015597613	0.0016296847	0.00041865217	0.0006088931	0.00035262742	0.00038889778	0.00023389552	0.16586357	0.1565435	0.14286357	0.16478111	0.1699653	0.21303967	0.14728093	0.1651196	0.00057499204	0.00021339365	0.0015506663	0.0002999115	0.0005923261	0.00026540956	0.0004069765	0.0002392368	0.16695541	0.15532292	0.14456636	0.16557667	0.17046036	0.21335913	0.14856122	0.1666421	0.00007120426	0.31197977	0.00026036173	0.19856493	0.00069580396	0.4347375	0.0002880344	0.00033924257	0.0005086902	0.0004006184	0.34099498	0.3067288	0.22941364	0.36563224	0.00005703507	0.000053434273	0.00006650154
EHA05415_bin.457	0.0013629065	0.0010033217	0.0001294674	0.0002904403	0.0005974401	0.0012054748	0.00071159826	0.00026969943	0.000029061961	0.0025190029	0.00042889346	0.0011019696	0.00031091087	0.00064361177	0.0019128396	0.0012190604	0.00078847905	0.00094856624	0.0013412455	0.0007930352	0.001542882	0.0009510851	0.001285451	0.0003089113	0.0011421615	0.0015779717	0.0006647936	0.004211004	0.0006254711	0.0006138676	0.001120045	0.0009691956	0.00015498957	0.000752393	0.0015249297	0.0009558768	0.0009835482	0.0008066782	0.0006550081	0.00066840125	0.0010500037	0.0005100153	0.001267198	0.000642624	0.0013243362	0.00085572334	4.896922	4.848644	5.07796	4.263817	5.487285	4.0433435	4.8570065	3.9954686	0.00084236625	0.0005661071	0.0010591454	0.00044940898	0.0010777244	0.00058948295	0.0012983291	0.0006879148	4.8395343	4.8172317	5.0304785	4.200701	5.5117664	4.0056	4.8182387	3.9813967	0.0005925377	5.2596536	0.0011058247	4.0040264	0.0020391732	4.927939	0.000839134	0.0009820096	0.0008414055	0.0038590222	5.305625	5.2149897	3.9613745	5.1693745	0.000099175995	0.00043712213	0.00030915864
EHA05415_bin.458	0.001789543	0.0028750973	0.00008375956	0.00029358844	0.00042325564	0.00052950386	0.00051183114	0.010596099	0.0052196775	0.0002737333	0.00031679196	0.0036848944	0.0007599794	0.0051573976	0.0010709581	0.000826655	0.0041933074	0.0007576533	0.001285605	0.017269367	0.0013036507	0.007732717	0.00043657486	0.00000769316	0.0006542094	0.00036374584	0.0023515406	0.0020531684	0.07635138	0.00099972	0.06599348	0.0021919329	0.000044920118	0.000008088474	0.0007789001	0.0003419791	0.0053951037	0.0005255072	0.0010954253	0.0021069832	0.012097656	0.00075196306	0.005257543	0.0000650282	0.0022358282	0.010516262	0.017281152	0.016999094	0.014908613	0.017592201	0.018753815	0.0258243	0.018839674	0.022640657	0.0012791858	0.0015635741	0.009354109	0.00048343986	0.004302812	0.00002954311	0.0020614206	0.008176022	0.01911938	0.019303313	0.01589336	0.01946273	0.019489449	0.028338935	0.019262278	0.023945648	0.0035289428	0.0076392046	0.014010559	0.034128282	0.014525653	0.01001058	0.016923398	0.00039073895	0.006582936	0.0037256083	0.0065464736	0.0062033976	0.017234502	0.006941428	0.0062836045	0.0052716015	0.00067648396
EHA05415_bin.45	0.00033821983	0.000693516	0.0013135701	0.0043298597	0.0027250508	0.005105073	0.0033049013	0.00678815	0.00021871325	0.0008431482	0.0034649882	0.0024467323	0.00437025	0.0076379934	0.0032253694	0.003356365	0.0025418464	0.008589102	0.009310856	0.00075648446	0.00454918	0.00334093	0.0019729224	0.00007742488	0.0011846139	0.009729248	0.0019672697	0.0008242299	0.0021338689	0.00027579002	0.0019865988	0.00009432651	0.00052597595	0.00009329271	0.0011299661	0.0027432535	0.0021576113	0.0023141233	0.0005658579	0.0005561184	0.00023010843	0.0006349642	0.00045178895	0.00002956662	0.00058230944	0.00022192857	0.086427346	0.09286393	0.07005574	0.07974893	0.11627431	0.07611859	0.13570122	0.07623828	0.00050314417	0.0005131375	0.00025626775	0.0005294512	0.0003516703	0.000041162133	0.0005526093	0.00015387978	0.08788855	0.093056224	0.07189145	0.08098045	0.11639971	0.075657725	0.13728623	0.07675902	0.00068622275	0.19641712	0.000050402174	0.0800171	0.00018013119	0.28384125	0.000092881906	0.000055836717	0.00013252867	0.00015678187	0.19008355	0.1695051	0.025275184	0.18612018	0.00131247	0.0069388743	0.0031389825
EHA05415_bin.461	0.0028437935	0.0033892225	0.004364395	0.002007168	0.0063158204	0.00476082	0.010205505	0.002833678	0.00081192265	0.011728632	0.001343891	0.0073906006	0.0062209098	0.006771432	0.0107964305	0.005768364	0.0069988864	0.004495664	0.0055787186	0.0044174693	0.0051975986	0.0074262307	0.0050244336	0.0027611614	0.00520246	0.004861419	0.003971775	0.006189215	0.006876755	0.0035331198	0.0042085964	0.0047422936	0.0003844623	0.0059145857	0.0070732054	0.01176084	0.0053516338	0.0067233127	0.00427402	0.0060752593	0.0053663724	0.005396545	0.0057835085	0.003092234	0.005134034	0.0053884913	0.18986948	0.21316518	0.21089439	0.20579107	0.20318353	0.18778665	0.22806749	0.26697803	0.0032032006	0.005863837	0.005041315	0.004926549	0.005415574	0.0026993384	0.0044343406	0.004488379	0.19825864	0.22167711	0.2143791	0.21425013	0.20674925	0.1950609	0.2369092	0.27030545	0.004369236	0.11699406	0.004738903	0.28281403	0.004301152	0.12407504	0.0060185944	0.0038980965	0.0053682355	0.0054990244	0.117523275	0.118178226	0.104303695	0.12073334	0.0017826756	0.005462299	0.0019817066
EHA05415_bin.462	0.0014802604	0.0019556894	0.002012942	0.0008546254	0.038620487	0.0006933856	0.051692963	0.0049300357	0.0008859556	0.0028170913	0.0022846789	0.0077722017	0.0005437156	0.005162902	0.0044302107	0.0006158002	0.008103291	0.0016104952	0.0010195766	0.0022055765	0.004676263	0.0020480745	0.0029386552	0.01641778	0.0029839491	0.0056009837	0.000615129	0.00032526412	0.002220703	0.0056178584	0.009171987	0.007923028	0.000028978215	0.00068410294	0.0063232756	0.0032422317	0.0017877324	0.0028026449	0.0016428925	0.0019407154	0.0010763543	0.001982324	0.0030129107	0.0011251557	0.0017815492	0.0032351385	0.14523104	0.116466664	0.10323583	0.10544631	0.11698529	0.14664678	0.10866065	0.12294475	0.0018534457	0.001544595	0.00080048677	0.0021199586	0.0029349576	0.00084837066	0.001578774	0.0030121088	0.15152188	0.120021775	0.10703299	0.11144543	0.11991237	0.15210982	0.11187573	0.12874386	0.0022664717	0.020602217	0.001308021	0.15153801	0.001743332	0.025791984	0.0025603399	0.0016509502	0.002791737	0.0013225756	0.021286882	0.02238356	0.0065075327	0.02385672	0.0008438031	0.0010878118	0.0008982616
EHA05415_bin.463	0.0012909768	0.00047724237	0.00027098838	0.0005906762	0.0014141937	0.0005949988	0.0012895208	0.00048260213	0.00019168515	0.0017535781	0.00022781841	0.0018927578	0.00088478805	0.0017905276	0.00154749	0.0010897763	0.00058480416	0.001281248	0.0012670374	0.0005273308	0.0019732357	0.002913686	0.0021963655	0.0003547624	0.00045940228	0.0008544257	0.00062975223	0.0015430397	0.001242885	0.0007511064	0.0017720789	0.0015656903	0.0001760287	0.0021794594	0.0016950178	0.0009796316	0.0014608097	0.0029821554	0.0034400083	0.0076263067	0.0030868007	0.009941257	0.0015463361	0.0048799873	0.0014425227	0.0033918053	0.08024604	0.1537965	0.085075766	0.09944262	0.111668184	0.1593629	0.12200353	0.1143588	0.0031158344	0.0062174955	0.0022298724	0.009461731	0.0015730073	0.004099351	0.0013936396	0.0031008227	0.08344209	0.15567674	0.08693818	0.1025863	0.117101885	0.16755494	0.12567993	0.11795337	0.0019470726	0.09516478	0.0015730901	0.16132574	0.0033854	0.10053469	0.002646897	0.0013781571	0.006744579	0.005613099	0.09596378	0.054036967	0.057411354	0.07306625	0.00034002776	0.0014474351	0.0005564771
EHA05415_bin.46	0.00007759124	0.000027309692	0.0005358311	0.00007688435	0.0002658707	0.0005355799	0.0007997955	0.00047329022	0.00013590873	0.0005410104	0.000064647706	0.00065594463	0.000515282	0.00025223717	0.00043061282	0.00022096976	0.00026096677	0.00032815756	0.0012630149	0.00014591255	0.0005876078	0.0002539535	0.00047332773	0.00023544986	0.0000994093	0.00056193303	0.00027396734	0.0000680964	0.00016438084	0.000059673337	0.00009540422	0.00007467779	0.000008306826	0.00008671709	0.000058503363	0.0009745795	0.00018333875	0.00015366221	0.00059696555	0.00061608833	0.013494688	0.00089905417	0.0015324989	0.0016552617	0.00065067556	0.0017250917	0.0017934287	0.0011730257	0.0010035634	0.0019772265	0.001221997	0.0020143385	0.0012923679	0.001041702	0.00033354454	0.00054143876	0.010960931	0.00061489514	0.00094825623	0.0012252977	0.0004965115	0.0011047525	0.0016928321	0.0012061904	0.0009086837	0.001805512	0.0010674129	0.001942879	0.0013161581	0.001201368	0.00009067876	0.04693213	0.0012682845	0.0020507767	0.00019150917	0.05291849	0.0029401165	0.00054940797	0.0057264315	0.003082344	0.04357143	0.05180145	0.0022509687	0.05301348	0.00017066917	0.0001702798	0.00045530358
EHA05415_bin.47	0.000095802294	0.00009563691	0.00010028356	0.003320206	0.00016554022	0.00015570634	0.00013953251	0.00014157369	0.00012544493	0.000113035014	0.00005420945	0.00036415795	0.0003436912	0.00021145056	0.00025664858	0.00016238542	0.00052436534	0.00021593549	0.0009103182	0.00057378743	0.00017290193	0.00021481639	0.00018302716	0.00027313267	0.0013503442	0.0003821179	0.0002788719	0.00014420021	0.00025496574	0.00026299307	0.00023343287	0.00019586217	0.000033027656	0.00020181717	0.00021357693	0.0006402569	0.00010672621	0.000090243346	0.00003983033	0.0000042579773	0.000049490878	0.00008960275	0.000046049336	0.000046224985	0.000050577048	0.000079774145	0.012158749	0.014398122	0.016666217	0.011847524	0.011423658	0.0120767355	0.0157047	0.012115938	0.00006327375	0.000014398671	0.000034730707	0.00006554682	0.000038577924	0.00008288339	0	0.000045387293	0.011924967	0.0144997295	0.016413063	0.012113407	0.011425577	0.011456187	0.014138565	0.012451093	0.000014424833	0.013482664	0.00007306382	0.011160091	0.00001561808	0.01247918	0.000029050798	0.000100547855	0.00014658361	0.00001722616	0.015015509	0.015810477	0.014912666	0.013306887	0.00013669158	0.00016659456	0.00070366426
EHA05415_bin.483	0.0008215158	0.0010470164	0.0007949361	0.0058974302	0.006575227	0.013880301	0.0082659	0.009000883	0.0010152846	0.0055526337	0.0021272867	0.002872896	0.004807171	0.0012603074	0.001300621	0.004260049	0.006996621	0.0031812051	0.0021795097	0.0014757673	0.0011952448	0.0027980825	0.0040500485	0.0067814374	0.0008437089	0.008342708	0.0018258487	0.0014028864	0.0016528524	0.00070580246	0.0008417404	0.0003609614	0.00037382386	0.00042427325	0.00051993143	0.003036179	0.0006011234	0.00580123	0.0037556202	0.0018164138	0.0019497706	0.0020737997	0.0015412113	0.0011911978	0.0022712273	0.0015484326	0.01306081	0.012210994	0.011010968	0.013639203	0.010153723	0.015675904	0.013191238	0.012912779	0.0036306528	0.001351795	0.0014981384	0.0017168482	0.0011692938	0.0010343076	0.0014901507	0.0014873352	0.0135043515	0.012295478	0.011706467	0.014117259	0.010093457	0.015418633	0.013707013	0.012834376	0.003551127	0.022499198	0.000612986	0.014461811	0.00065197423	0.02595024	0.0010510586	0.0011010561	0.0013800472	0.0018418232	0.023131547	0.030842997	0.014946916	0.026661798	0.00082635967	0.0048333067	0.014442283
EHA05415_bin.49	0.0061116186	0.002776406	0.00086550735	0.0043415045	0.0018883453	0.0013115627	0.00045152777	0.0009090717	0.00075184624	0.0069914856	0.0006864699	0.0011831175	0.001270926	0.00052058604	0.011395686	0.001220562	0.0011427671	0.0027292082	0.0006867216	0.00059449713	0.00016539262	0.0025913964	0.004002763	0.034307916	0.011150287	0.00063365226	0.0019882054	0.0014370119	0.008417026	0.0020366823	0.007973161	0.0028853994	0.000060495906	0.0024352947	0.006866144	0.004540082	0.00035709038	0.00063809816	0.00092232693	0.00013067898	0.000073765674	0.000061119994	0.00004124731	0.0008592673	0.0014679183	0.00009251093	0.0463264	0.015205745	0.02421038	0.01634266	0.020198401	0.021040475	0.02378967	0.012930725	0.0010337365	0.0000773979	0.00008071287	0.00004667105	0.000045448993	0.00095984654	0.0013633627	0.00007864627	0.044585947	0.015010745	0.02405432	0.015730988	0.019982204	0.020393454	0.022837171	0.01281658	0.000031208856	0.013445712	0.000037198213	0.012533807	0.00005391632	0.018239167	0.000056864934	0.00007257046	0.000043519918	0.000044106673	0.012136752	0.014702088	0.006430844	0.017958086	0.000052644373	0.001992731	0.002219646
EHA05415_bin.50	0.019088373	0.005918961	0.037131913	0.0018228061	0.0074857394	0.014208931	0.011401237	0.023415301	0.019280702	0.02086714	0.02082864	0.04495342	0.047942497	0.022204118	0.039527778	0.0119978925	0.030304944	0.039067477	0.11804487	0.042761	0.07492536	0.020760644	0.0469673	0.0009792525	0.0028244443	0.061248668	0.035069995	0.0063051097	0.032890808	0.014756816	0.0077940556	0.023981068	0.0021870588	0.0005415997	0.017712442	0.08114552	0.020257281	0.0039613936	0.0011209579	0.0011477344	0.003640009	0.00020806564	0.000097609765	0.00042789313	0.00018173346	0.0014188047	0.20884794	0.2461225	0.20876773	0.17402062	0.26338738	0.14881065	0.20936845	0.20668004	0.001084187	0.0009379768	0.003448997	0.00020275776	0.00008802345	0.0003378091	0.00023626054	0.0014326397	0.20545788	0.24380234	0.20907292	0.17175631	0.2593061	0.1470786	0.20823768	0.20364663	0.0000356857	0.3353916	0.000072245646	0.18799229	0.000111278365	0.24098563	0.00011744605	0.00020640716	0.0006309096	0.000984204	0.25829852	0.29275218	0.006211671	0.21487612	0.019764682	0.017487163	0.0103392005
EHA05415_bin.54	0.0001006224	0.000035744994	0.0000018093822	0.00005811254	0.000020409223	0.000084264895	0.00003304549	0.000025583779	0	0.000014529619	0.00001654212	0.000026307951	0.000022046357	0.00004536153	0.00003033477	0.00010220949	0.000009449736	0.000013085121	0.00007400307	0.0000039790048	0.000019213812	0.000019841824	0.00000974732	0.00002501723	0.000035477595	0.00006486352	0	0.000016269794	0.000062937055	0.00001825095	0.0000301664	0.000036904577	0	0.00004491215	0.000026928654	0.00007921137	0.00002177494	0.00002775537	0.000033375196	0.0000055889236	0.000039307844	0.000030684616	0.00002441407	0.000005465938	0.000026291715	0.000009451096	0.2777866	0.2838562	0.21346086	0.35771427	0.2010474	0.37814555	0.28579763	0.27872518	0.0000227884	0.000013498568	0.00003349079	0.00005063707	0.000019430232	0.0000071369063	0.000046770783	0.000012559782	0.2838697	0.29129624	0.21606986	0.36444345	0.20599829	0.38616994	0.29054925	0.28111383	0.000005580462	0.20674995	0.000035749432	0.32971174	0.000034509274	0.22115842	0.00003654804	0.000011056054	0.000022410622	0.000018000532	0.21319269	0.25535277	0.00036181085	0.22646523	0.00002384141	0.00006360442	0.0000016452168
EHA05415_bin.56	0.00010894979	0.00015495555	0.000098809505	0.00016332162	0.0005357923	0.00015180194	0.0025832613	0.000047139267	0.00001064648	0.0006149854	0.000037018897	0.00010652757	0.00007756858	0.00009887162	0.00065875275	0.00011293487	0.0002506365	0.000032384385	0.00011864285	0.00006475585	0.00018676283	0.000031607153	0.00014590588	0.000377908	0.0010114233	0.0004892931	0.00018514646	0.00008192122	0.00028445412	0.00054799067	0.00048711651	0.000104612714	0.0000059182253	0.00028145124	0.000985306	0.000057192694	0.000048589183	0.0000641346	0.00019890274	0.00007609546	0.0000478898	0.00017228452	0.00017825076	0.00013380167	0.00013240895	0.00027761672	0.010039251	0.010417789	0.029189551	0.012045956	0.023129342	0.02030107	0.023827134	0.01050884	0.00022004689	0.0000808484	0.000059136175	0.00015059339	0.00011544351	0.00009817899	0.000156789	0.00034812858	0.009565924	0.009941463	0.028757686	0.011811413	0.02264821	0.019992208	0.023970354	0.010561739	0.000012809119	0.017305793	0.00035459956	0.0148062045	0.000017332484	0.01487595	0.000081632636	0.00025795065	0.00009594779	0.00017706514	0.015653554	0.02530034	0.027366178	0.0159292	0.000019388923	0.00021169469	0.00010963455
